,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
07_Q1_Max_Temp,0.169275606786757,-0.0849113869054968,0.022930810477416446,0.05272771586518657,0.016815573838928472,-0.22663546917219757,-0.09796528901373418,0.0013029302512520282,-0.10026956566557414,0.1493609510977521,-0.06555784366412624,0.0924612867274012,-0.019523978598629924,-0.08078003533798181,-0.056630889686905814,0.13196197870166557,-0.0891922689933001,-0.06122926268648115,0.021094936037014733,-0.02698154471060108,-0.05410168224742333,-0.06933764461048181,0.03025023020470259,-0.01799696960027664,0.005482009561265905,-0.021281030139182224,0.03826979588997084,0.024461955180718115,-0.05342897315390743,-0.003926030359980926,-0.05249220205885726,-0.048280495466575715,0.07829827481217995,0.09698431096857058,0.16576950524062972,0.032767438023595954,0.14247473052629367,-0.14436022087286093,0.07826314158712842,-0.22595820037800152,0.19945596932617463,0.4759176872539543,0.10052325191052028,0.10280074968295826,0.0007919314019147264,-0.016516430293512744,0.06001803628668387,-0.06854449039587168,0.07599112067934563,0.05786838724297474,0.20059025855392465,-0.13625880284555666,0.28524358899813035,-0.03125522707471518,0.025575182818278523,-0.12269878621769706,-0.09818019467082158,0.24203616834058814,0.1738001753013542,-0.04245060083455887,0.003913785075823056,0.01602713210546481,-0.21126506256756647,-0.0875414189662846,-0.08466343991380117,0.007949229690306571,3.23396781576335e-10,-0.1544677242746207,0.015317544880443047,0.06375972289836605,-0.020949009683546807,0.024122358479183786,-0.03324826024279111,0.016250289004123147
07_Q2_Max_Temp,0.12774470424103737,0.08415547434880723,0.12240525931761481,-0.1719848114470223,-0.1374453882842858,-0.09383869579273107,-0.17689581415295177,-0.024217978057635765,0.0621857140967636,-0.1559263468952874,0.0548245844216317,-0.0354262521916578,0.04676285771545386,-0.06780537875533849,-0.0729236303012126,0.03442199948804846,-0.026303539672610086,0.0019576407968520644,0.04654003201246226,0.04654066741985903,-0.06299652968519558,0.04353487518444681,-0.014859268633055277,-0.00042087905963725247,0.05681837808417171,0.0917680701584614,0.05311700877650151,-0.08249076106309411,0.11400732327379784,0.017046889626134782,-0.07245212051360486,0.04693126704997726,0.11150431616519232,0.15281659545166953,0.07065582360141336,0.041893846253331576,0.07042857841269415,0.09924371029163326,0.06045490458354059,0.22922841862465387,0.10812577573458239,-0.004164336641839923,-0.20664651955531363,-0.043757110454916134,0.04387116433010606,-0.47843522786199677,0.0883268790994212,0.11502012824649435,-0.02516484789175627,0.10421308996893164,-0.09270467370431743,-0.17311628381738792,0.09717595051470716,0.2896816633329739,-0.09692876377072862,-0.15089315580361348,0.133751958371023,-0.08381967275797224,-0.006854893383897262,-0.17979318829582974,-0.16562315162085953,0.19510820016019348,0.07739082544191933,0.10824018133333764,0.056044289678155106,0.07824319077255269,-1.7846522176734325e-10,-0.0750198596132056,0.06626720253933126,-0.08838799788765606,-0.06317174121784433,-0.00869976377515179,-0.04455566157065262,-0.05159841167096035
08_Q1_Max_Temp,0.20532464635431086,0.019523313363876728,-0.12291386129858708,-0.015519873544288413,0.06849719805742036,0.0756126231782546,0.017976075006101704,-0.1003563513530626,0.014309853776662588,0.015883818794703873,-0.07309097822878162,-0.058245276187546165,0.09775799417508829,-0.03354472285345994,-0.029514572778114506,0.034196047673986714,0.06895122322286924,-0.03572002460626714,-0.0031623390614692534,-0.02836017211762573,0.02217220609480195,-0.009930747809572885,0.025972021127436497,-0.13858160802856806,-0.04389622903081131,-0.04081038411214287,0.1870032851430069,-0.09553792777164691,-0.10518078019257923,0.018144377386429454,0.14992934445221853,-0.002586681406187636,0.1597157185995483,0.02056545758271099,0.035309040768436904,-0.04954356460113317,-0.14704260541068181,-0.14594002958402802,-0.024504029629270088,0.30712921923650477,0.007937840462496161,0.04086680071695849,-0.1814045728581787,0.3209802219077662,-0.3499236831361918,0.13929862203176427,-0.016618539646734667,0.05556398813332082,0.03143344825894347,-0.12238226785023773,0.13149199454487975,0.2200958102595475,0.14211209510849498,0.06465851148034413,-0.11530351061497898,0.1879641275192315,-0.005670121675900849,-0.06969518358441851,0.21178343525789273,0.028190789507031314,0.03641997216956356,0.21282443916193167,0.05191084299580495,-0.06603973362223767,0.06513908617283917,0.1304038425690289,-6.822677214857187e-10,0.009119415369119338,-0.06613396428203219,-0.15338404949546655,0.12601904055395108,-0.10817940574941778,-0.06152401233808477,0.025163396884966542
08_Q2_Max_Temp,0.16224255361941994,-0.013432576387502657,0.031812811742729444,0.03767519425949289,-0.003716231815318411,0.29811036697657034,-0.0076430502372582376,0.0018153670975833347,-0.07533296037437562,0.05799280775751314,-0.030585168586483615,0.11946234400910863,-0.09138163918875505,-0.10222966629671842,-0.062418063096490256,0.1466621509177355,0.032260492480828955,-0.05433249680714357,-0.045300392753116966,0.08695801373136385,0.020512499714787497,-0.01864893248150895,0.008526391373218097,0.03425449742283333,0.023492346800127434,0.058232880959223965,-0.054609453601166494,0.02293181079889353,0.06018920131726795,0.03612491697376921,-0.09670681128027699,-0.05039393782091166,0.061629348826635774,0.1605745820750512,0.07082402623016514,0.06699067110432591,-0.05311830332783277,-0.10004377595320307,-0.10034774353465052,0.0027597765157873974,-0.012993074435931548,0.026424692128058598,-0.1275489947973893,-0.34250563745718243,0.026259043440792842,0.21351184059421174,0.07846768373026862,0.3351438197523516,0.02573776111130857,0.1334334486736012,-0.2751772390469742,0.0034461380560152984,0.1334101993095199,0.06645058081309227,0.09338124229303649,0.35377325833316725,-0.2134420537227251,0.009394446143094676,0.019613559660695452,-0.037121786931931716,0.10967649839485508,0.07844795057757868,-0.07289086339000574,0.09128341753863077,-0.005471784128221829,0.018417785780429567,9.701980885346018e-11,-0.015355265810968646,0.0047955696811899234,0.12503219889653014,-0.13028724868205868,0.08008654170939608,-0.0912488957614277,-0.18728859286458394
09_Q1_Max_Temp,0.05953414073339161,-0.2474536073375439,-0.08876282226257537,-0.09239675109503867,0.05339855323230512,-0.06276830101620567,0.1614937587081254,-0.18203776345454595,-0.060440564291975835,-0.051233006665918616,0.059219387287909576,0.042840295704329914,-0.030992167332422896,-0.023340391897084742,-0.06033033228335688,0.018151990080713495,-0.06352894748448891,0.011426231749433363,-0.009058852082539513,0.019541804995521897,0.04129689986161702,-0.016842630147093463,0.04853596989466723,-0.04593149919215007,0.02016245417755564,0.032765170927106985,0.060929466892682055,-0.028188948491581475,0.08289963057347086,0.13448690891821655,-0.18152536153191554,-0.08750903172193913,-0.017362622070433903,0.0969827148936004,0.07199249256423249,0.0947707155039025,0.020899272013785553,-0.05139914215931537,0.14198786531970117,-0.13618302360185933,0.2647315640552194,-0.3996714616178879,0.13184567563741756,0.025917617313135063,-0.1719041721267506,-0.016374355826439133,-0.03828135608437214,0.005473754346983446,0.0433719394817695,0.049587238292258216,-0.038161616519151786,-0.17793585323172276,0.08452530789566759,-0.2535945309009313,0.018976541425511875,0.14649940036700604,0.09337166541792709,-0.1217091054713569,-0.04194346455482152,0.027267448126466788,-0.05920236772922428,0.15056220196719808,-0.0010192527690495445,0.027987192482535297,-0.14081361819957933,0.19295411783124705,-3.7410766845491494e-10,-0.07509493381467491,-0.09816845750046435,-0.0691408531682999,-0.0015342521034400758,0.12355113829893596,0.3375985011780508,0.13465734287900694
09_Q2_Max_Temp,-0.08975409646679017,-0.01726814375184928,-0.06466789658050638,-0.3045503791233045,0.11261641587763091,0.0005335813765063901,-0.09146936255270777,0.061418592039639244,0.10033816525916994,0.16225647047757435,-0.08435517428644818,0.09055360729307754,-0.03647196630383879,-0.061705138931800615,-0.05754429574426462,0.05965906287870218,0.05407551176628253,0.02635999518224967,-0.05714477938720211,0.05575697929384266,-0.06635230104945394,0.06023916178993295,-0.049013463251524614,0.013369154783342191,0.0005534441598661092,-0.015495021166071462,0.010239908319666417,0.07056908673963133,0.04285959933402488,0.011436288956794563,0.07048605874681323,-0.13111927163645326,0.23779308385634124,0.01597607542265983,-0.02492799102511223,0.09843901768318361,-0.06058907866885095,0.04799763484070957,-0.13178156811442784,0.1499037817469225,0.20166986401401582,-0.03726935427378883,0.07408961347247606,0.06354581155821179,0.30448856753142933,0.09311027034162837,-0.31493014668166786,-0.06557202558956038,0.05240000968302212,-0.10629327630504491,0.0566412984863669,-0.05037505059655266,-0.015361464816001431,-0.12673836248382386,-0.0860523524306585,-0.08015170541654214,-0.3089321456193206,0.12231485073629905,-0.15788072584657656,-0.1964721286793099,0.08067733147487641,0.0203261953037868,0.310364748898255,0.03655344838724797,0.02541021740702086,0.18637179824983685,-1.6770783650699173e-09,-0.05750506916023877,-0.09532014002409062,-0.003941024062180998,-0.07597586209343948,-0.054244153137077214,-0.041373504604022227,-0.009649195304820404
10_Q1_Max_Temp,0.10529258061396674,0.12430749328938243,0.13517973942054737,-0.017299252917812633,0.29256386945289026,0.03082534031317126,-0.033273613095942185,-0.07439642107472189,-0.06047019079687712,-0.06995508613538476,0.037032927349073666,-0.0011341597287324937,-0.02031039431913079,0.027706962637029917,-0.06851937554054885,-0.15684783900375737,0.03996373440400647,0.04165220244563424,-0.08060021955742915,-0.007553221741099162,-0.026609696071307948,-0.03672518933993208,0.0043964163496010775,0.008162865858160832,-0.16131429452196183,0.07954054632373452,0.016780159093510116,0.002338601835165266,-0.09827912572273,0.035996555896384924,-0.12358902607285246,0.03267007987566006,0.04185887441648178,0.1776263530215717,-0.08754309404379829,-2.895978891871709e-05,-0.16222916912620955,0.0795946244321996,-0.23593922550631763,0.08418423825530205,0.03787081737345572,0.011781641585522265,0.18374255723986146,-0.11354391593361604,-0.026627257028318856,-0.025317335651446157,0.27577890098820684,-0.3032660015179295,0.24906987273611442,-0.04296358362095589,0.06476250626383181,-0.22855480428662522,-0.008104036216523454,-0.05377742460448012,0.15774123155143183,0.09842052026174158,0.03041394464835076,-0.16339911893515882,0.10810310065734954,-0.10827685195488354,0.07804958589047516,-0.08523240597267885,0.162079258475213,-0.16254086995551625,0.018259912316416785,-0.17604014361053116,-7.460060347241892e-11,-0.10414316635846307,-0.012102459863044979,-0.1768405975039091,0.057785680944965,0.12732765723221104,-0.14770565279862236,-0.07409666736735968
10_Q2_Max_Temp,0.023966912445677658,0.17438615491992546,-0.2369093312862095,-0.07267211420051331,0.09200849503143838,-0.04021905140479091,-0.04571747179184753,0.1519274327032036,-0.1630923437451443,-0.005187614635729075,0.056480078743062864,-0.12533464197572705,-0.08756538383653482,-0.023448664054688883,0.026043933044467303,0.10899118544598194,-0.04410045572583587,-0.036531451111185456,-0.010300640677011686,0.023865350252855612,-0.03730094045763543,-0.040589315647561394,-0.018633473187784425,-0.03593732586815808,-0.020726699201538558,0.002575360636620637,-0.0994425585867685,-0.04895002676341201,0.04562980663764836,-0.007464568193491325,-0.21261331447886017,0.019821891367649433,0.05538149289428538,0.07694373760281964,0.07871343763630613,0.04199773669031789,-0.046136820559795705,-0.18664992987939125,0.04346775651949973,0.05185352972917638,-0.05277824911007646,-0.02714142239778003,-0.11524003330558222,-0.14490181068660718,-0.06206102427784589,0.041400311231185344,-0.05790488062719034,-0.3690735310675754,-0.452893160211785,0.08691393195338816,0.032364562153113736,-0.052242179765893564,-0.05629934338849027,-0.03992288224595181,-0.04196668985225714,0.051527786565576876,0.102294842643802,-0.1145957620466829,0.07680127297783626,-0.21494991105508532,-0.027767541265148715,-0.08123455381320233,-0.06432742076971708,-0.11979286467938732,-0.08500378199304784,0.0612376962941909,-1.3640227142230898e-10,0.09718503204229184,-0.2087222199215141,0.17908797404076085,-0.060816161948451866,-0.2539188958153839,-0.03216067014846034,-0.05562220494874691
05_Q1_Mean_Temp,0.12466288066761458,0.15445148232249256,-0.1512086613141282,-0.11600374068955016,-0.1794436532108462,0.02806172031436663,0.05855668727959089,-0.09267152262400148,-0.0009717547608787756,-0.06869988134748037,0.010109223680699305,0.029447536227740996,0.009649805535961266,0.06624799495883761,0.01666235763686788,-0.09731490014084315,-0.04812230750103065,-0.0057419800766829844,-0.031985005543314175,-0.07630388166563205,0.033914215680751585,-0.06457827447225548,0.007542802205985209,0.05541865503562675,0.022167011553896235,-0.07795290322940548,-0.06006307505609215,0.24613093435720074,0.01679363231660061,0.02393166971807144,0.0679734937525964,-0.08122033223389502,0.019752460719872966,0.007169662859512066,0.027767954576238207,-0.024800691386968415,-0.05607998991966995,0.017987192745298225,-0.005836347292797736,-0.031111395271845848,0.042313833619821876,0.03470967256106436,0.038231796837349605,-0.016402347476614107,-0.0028232071978203967,-0.008720952516577778,0.03891980176832928,-0.005562571938984726,-0.006579432666286876,0.035553415220004735,0.04451917867714491,-0.17309539725763817,-0.02709936131414275,-0.035378423845030815,0.21696995405528177,0.10062680253264097,0.23545145280953222,0.33532089910121765,0.1097695371548265,0.07499050262166118,0.19505042633087394,0.17775585974598848,0.225644418984932,0.25371513563982173,-0.14802317577232024,-0.10445384220857663,0.2998468752796827,0.22783396382212268,0.07864948786531711,-0.06713249012674229,-0.08843155258444452,-0.28490218243039295,-0.04153741450645412,0.08527130285346643
05_Q2_Mean_Temp,0.1908309595952612,0.024824661614686664,-0.07830285506770639,0.10102669734285014,0.08240639291581713,-0.08686368312974796,0.061448350146316805,0.11602945785298562,0.20328309633513858,-0.021265237742189903,-0.03457583381047191,0.008593602140118544,-0.07124067805382817,0.012089817541463453,0.004294660446279429,0.0032981742086285685,0.011426497144943457,0.02900627463978881,-0.00554844474280333,0.09597317240506392,0.04255740208129296,0.073354548435778,-0.08423895272367293,0.1902423877168013,-0.015692290442885427,-0.0737751501929066,0.03337792990518806,-0.039748124704320494,0.10717490110065325,0.17340244958959133,0.007560032031353747,0.004479254325595289,-0.0009417349334297428,-0.007293125792597117,-0.020604694340002394,0.018301577025741006,0.01390465602366173,0.04443269699501337,0.023694127105744534,-0.013421644428013524,-0.048068011861305396,0.013342110205148,0.0031632606813895014,-0.0013389294487064253,-0.018980139975323093,0.0032387008339476078,-0.016206560538710425,-0.014599669562063673,0.01705786297605279,-0.15290137416031013,0.09858046441331275,0.13582560229513993,0.24776216845649968,0.07158783268819796,0.47591356974688837,0.10031298329959853,0.23042029258001848,0.04258012637755028,-0.3350136323172034,-0.06593043905499665,-0.16726573416523133,-0.11002092906226463,0.07466428775097614,0.03158505915985069,0.06669697430174074,0.20536859613897304,-9.345882678868378e-10,-0.16169423941780334,0.009491454174081357,0.19293619052392308,0.22500210782067936,-0.08275395489420855,-0.06835512614517497,-0.06085018374432856
06_Q1_Mean_Temp,0.09554608994593224,0.04967899640603901,0.23747730067361023,-0.09525216456034283,-0.06014280870004837,-0.06165235205011771,0.2435115140692167,0.05502353059582013,-0.08448583678978529,0.09739865373257928,0.020473203698765076,-0.06911234396944577,-0.05860399330427079,0.004093966037113914,0.05655873309914549,0.05030272843987506,0.04636754264920139,-0.019225222852361668,-0.08730284979690991,-0.02646255372681327,0.0015135834358901354,0.06715917064765423,-0.05170295234664806,-0.051123519158757756,-0.05967957654725897,0.019486994707010853,0.022225831461111255,0.03278896478564794,0.04654714505226766,0.023385570223208127,0.049379748521466336,0.03740263448520012,0.027270416799498615,-0.010884811013367732,-0.001249793549663803,-0.05397405380262005,-0.0019014273060032894,-0.07510764268243111,0.05802912157211651,0.03822454888578716,-0.025374420876812204,-0.019023105055200218,0.048986707774398876,-0.0037121931179269433,0.03496497596644689,-0.0012758175774173208,-0.005902376465942716,-0.0015860072657594912,-0.017996062968483974,-0.019289398175444342,-0.08670510371172863,0.20584588196406797,-0.2084929937767776,-0.1542776973451738,0.2950847781657075,-0.21241988235300796,0.03616061986802064,-0.0647695553771622,0.4174544110338809,-0.05099081540681748,-0.08825775458030988,0.14704612479444143,0.15489418647990436,-0.11666843886034506,-0.02228519683335429,0.28208379318498195,1.7509687103012261e-10,-0.0011159131424817795,0.2527934519223366,0.22115438350310912,-0.1980846433960229,0.18991696122225168,-0.0531080768742158,-0.010326172792799737
06_Q2_Mean_Temp,0.11426460549508219,-0.22432710301146508,0.031331020738132445,-0.07456223210399646,-0.03913684204171062,0.06624129762823733,-0.12437701458172816,0.20149561619186104,0.030807550335386784,-0.015801604650194048,0.045992232676876216,-0.14199784109499217,-0.05458390902457646,0.11237032110627179,0.05694673433800551,-0.09751970380930414,-0.11211454812813174,0.032785485944017825,-0.0328116724781642,-0.04856356320404684,0.029299419566029966,-0.07622847956303327,0.0038359938637913295,-0.020589003733393882,-0.0572069558616074,-0.014299733246693203,0.02380443534235118,-0.004215850257952639,-0.003427006302436142,-0.06100973914147828,0.03496888745379002,-0.04940978021986847,0.038959376892403974,0.02724041470390104,-0.026339441886134997,-0.0031415810567834886,-0.01380048785607424,-0.013016713352677872,0.007233498478321013,-0.01589747833271538,-0.0005752778689542496,-0.011281046745438554,0.0052277428546929905,-0.012955612667410143,-0.0018976891098849294,0.02280820275589179,0.020195387934798723,0.008510726959977974,-0.0010244043299208272,0.017080581861484596,-0.0029173528331852203,-0.03932270108879048,0.05418591569494842,-0.06933668692822613,-0.12153783827525312,0.06602986590264756,-0.23519812388159483,-0.1058445560919509,0.16178985554110908,-0.02458345844647354,-0.3177507060650201,-0.15197313705006896,0.16814605313165726,0.19297708509968697,-0.3646294647391473,-0.0827268179407368,5.382162354683473e-10,0.04476103639045831,0.34273621737272075,0.0834353487389364,0.38331678944781206,-0.1539710813201909,0.073385477970041,-0.1476350996486225
07_Q1_Mean_Temp,0.16659360994227265,-0.06780071787373344,0.019850091762533776,0.061729731403710665,0.017349295942212153,-0.2559740440344531,-0.0802046565220687,0.04881476168478768,-0.1254509130064034,0.10876144513473376,-0.0829814323679687,0.10611160922770371,0.021273558462124684,-0.06401208310776714,-0.057924936987341004,0.050523708981608684,-0.023614822895760675,0.0020167227651929354,0.014483572046795887,-0.028589228600771843,-0.08609749789767547,-0.0699723940360358,0.054878002182270846,0.006851647280799501,0.03425318368946516,-0.04619165447275359,-0.012842915478387215,0.0717177299081502,-0.05067669580133003,-0.0740476421083629,0.005373167369691775,-0.013355044792499063,0.007059614145190636,0.04479421602849886,0.09623219011456467,-0.035599508488413506,0.0405795623176248,0.05448370460782162,-0.0037852995473498657,-0.024488301400036203,0.011239069502158493,0.05996205275662694,0.03671562672777296,0.0013894882248027375,-0.020652649890548155,0.027498508158710883,0.007375461195421868,-1.1318355836925642e-05,0.004363599529098743,0.03872363408823184,0.13846796592508254,-0.0608774827093876,-0.06161641995357854,-0.027478565042884533,-0.1490161278211271,0.2587972920832732,0.09138452736887027,-0.1640092417648612,-0.20382007825325285,0.12259774424355696,-0.13693696289448154,-0.03106259203580906,0.2688368208460867,-0.11478698515457272,0.37989635490636486,0.024728796275732906,-2.368064772051426e-10,0.4369827923541145,0.2471117617417309,0.11360498842947148,-0.14505816933632887,0.06411213484992105,0.10733517363870372,-0.11415850361195956
07_Q2_Mean_Temp,0.12995890809729102,0.0936068770052767,0.12821936974325365,-0.1808523061789255,-0.14604170655197035,-0.07844304930575151,-0.15303117519888187,-0.04280435178938878,0.06724463921832805,-0.10126224761847753,0.0692400657475627,0.0025328668080783334,0.06818923279881317,-0.04052113496117222,-0.05426225398602624,-0.015079802622696608,-0.03187924101402423,0.008691925885995879,0.04209478571756621,0.02972579271968637,-0.07020227887666898,0.05341166208257617,-0.0006579539166902152,-0.04510855551318339,0.08072341121763787,0.041102899666686704,-0.02982361298378096,-0.13051690585630524,0.06934684596428026,0.043790488333065376,-0.07048912600234417,0.058360785759097505,-0.025270181622727643,0.07550243185885508,-0.028314009060659645,0.06269889369923651,0.03048107438824315,0.03747068493558481,0.007674611083106304,0.028543107779928703,-0.005761930177705793,0.004181879512813579,-0.07347616437423121,0.014551949805678888,-0.007204387568197999,-0.028206538870341698,-0.015343826631883488,0.019091066563234334,0.012376997582762825,-0.17919486657528547,0.10492560929091678,-0.058439984435717365,-0.10967867349351312,0.006183119146108938,0.019570366954144505,0.19408773724649336,-0.15382776014341348,-0.024048552935786487,-0.045332898049409424,0.16412114073713296,0.18289971733478466,-0.15476212608654275,-0.08080527756264676,-0.08580701949731927,-0.23788824700166478,0.10597955136229974,1.3372847447457037e-10,0.23554679556992686,-0.03549453224325489,0.2632270610294365,0.1483607059087373,0.21382770209463678,-0.25176532459753226,0.4700389448753124
08_Q1_Mean_Temp,0.20774539089293712,0.013530116174839185,-0.12933613530920518,0.010256922664014605,0.05099257764492322,0.06748809831895557,0.032588536793598646,-0.08737806031622192,0.03373676040517304,0.03149838664841617,0.0050440225086551,-0.06324524307614847,0.12086994406810345,-0.03808497280485603,-0.035977579853381667,0.008720670478647757,0.013489200801164926,-0.051194483778758314,0.0006084305215327823,-0.0018478071510082336,-0.008926201546623203,0.02267794526804774,0.06057057294579763,-0.1618714767176363,-0.013302688681772076,-0.02333708224252804,0.13604200377534947,-0.12877964914016315,-0.09820447557621068,0.01577033470557149,0.10515228986849888,-0.031175106966869804,0.036263086230000574,-0.04496690425707043,-0.011047766901789878,-0.11503245427676603,0.007739613988571287,-0.05044746789030588,-0.04047767499812807,0.06586357605794962,-0.0013318151034696774,-0.0035341733102561,-0.007148353940938391,0.017475703498594418,0.005791531216794776,-0.0010556594436230346,-0.025854706583989875,0.011719550203277612,-0.029041398132644985,0.012455693651644846,-0.1552280854909376,-0.14383174727693301,-0.15893603456970454,0.06565354857468642,0.2333941553140192,-0.15847681800432684,-0.1050384656696286,0.21116846655946644,-0.3101313116788402,-0.044482430041207895,-0.20149933047903856,-0.02061076997373179,-0.14749253221520656,-0.3034704688317373,-0.3320852813967639,0.00536095562357293,4.950663845884606e-10,0.3119118692091791,0.021795351366832263,-0.20305715015534592,-0.08921892160393935,0.11582017026038424,0.05347137682790848,-0.21390818975770884
08_Q2_Mean_Temp,0.168075630596469,-0.018781439500552003,0.014078137810239269,0.04731238690351678,-0.02354706279335635,0.29009304105376965,-0.028487890992222778,0.02543970080160819,-0.08553837007776606,0.05544832297034201,0.011919920881157215,0.1323570396295275,-0.07927260496367897,-0.07377438555687983,-0.019144663169610304,0.10150984177281512,0.05646885955896201,-0.0013474822878497758,-0.051812817793050886,0.0736353526335668,-0.013601137461567514,0.01037529264491055,-0.011886561925554928,0.04427347916886949,0.03972849964127606,0.054439201817469335,-0.11826155776354183,0.007877820622014024,0.03862166915754238,-0.03378832917469173,0.00807564778085524,0.0024765878016993065,-0.026268983961276915,0.0741590434956178,0.013552455596383649,0.024786171090558334,0.03965839350049907,-0.027061900221018925,-0.050026867821314165,-0.010712942018983998,0.009361942275263338,-0.026180113397136176,-0.03255099234723822,-0.028317150979145903,-0.006315935911278709,0.016613755415534615,0.01262623560284791,0.05705974613602721,0.013495646982108686,-0.2877266852496424,0.4410353048266596,0.05081131975098004,-0.15087511685298768,-0.111363030486579,-0.088551699886764,-0.2697285637221694,0.17529023935194782,-0.1462478995785949,-0.15815072765191676,-0.11921082254329868,0.03499661145183175,0.3445744608102578,-0.07096361868988378,0.11237899820206093,-0.14839078850260262,-0.2519726825537144,-3.7275973974182364e-11,0.05725562320256106,-0.025539642892330808,0.14292508127503797,0.09129456584708394,0.13171372500671455,0.04696759234685287,-0.12862296943404214
09_Q1_Mean_Temp,0.04604410593711415,-0.24822044646733638,-0.10721160523480017,-0.08542616089937115,0.045576038518993445,-0.05739449971614635,0.17957163158451694,-0.14060324910963637,-0.08158157250672883,-0.050212864517122126,0.126970836445087,0.06777441837823397,-0.03567666737894655,-0.024482014171478522,-0.056445466936525565,-0.018946472991729545,-0.02272228920661109,0.060423825506647974,-0.02389414696290469,0.006642244165400463,-0.018658390363438013,0.0191270737033807,0.046918835570835975,0.008017131272372639,0.011937975966680645,0.006417141514894959,0.021554124505567842,-0.02332040413154346,0.0673488287262494,0.01930455911261194,-0.10070794905578201,-0.007434819024738817,-0.044274257882775316,0.038474829749702705,-0.06580687234219076,0.07041867056374011,-0.0547708451417829,0.007936432995072983,0.0638184827064954,-0.013811642036321806,0.07093481543581777,-0.050423238306488656,-0.010601326352002921,0.013191500298301389,-0.02932201821169912,-0.01629908061698117,-0.025273796615549182,0.005824849026270826,-0.0033968105890128976,0.009333112695388536,-0.01047997247524421,0.21552609620329122,-0.032572138052617244,0.4283488128492656,-0.1322864163906184,-0.06063732245057509,0.09707401775644116,0.32672067181114095,0.1474148481203498,-0.12611875544613957,0.1804911665187792,-0.20783619741320883,0.27489832370261025,-0.13653694204335612,-0.0113871568470713,-0.1749300064696468,1.992076226198236e-10,0.0631579161347607,-0.10200872289605523,0.21383422629765436,0.15190952167831773,0.20337720130955203,0.08843682045449619,-0.17810850134640938
09_Q2_Mean_Temp,-0.08746917099090053,-0.024597510155878487,-0.052254987050708974,-0.3075986105131722,0.13221439952517397,-0.002847091144602135,-0.06262980361370694,0.06259824944486421,0.12793362269817346,0.16557122845086614,-0.037917697009502795,0.09289978469915308,0.015530795621594692,-0.06874926641705104,-0.02349238690865791,0.07049087781951169,0.041208208760739246,0.002357186491513681,-0.06751911734005527,0.03787877391385702,-0.04250759653565889,0.05830940880601626,-0.03563413426039444,-0.006103633445290614,0.014689275408339288,-0.041551497870089306,-0.025755366745719932,0.037326643599291776,0.0009297516482930299,0.0016490570940214666,0.10124271590868203,-0.10337392556360447,0.023254235624958697,-0.007772209294465479,-0.010697019253202988,0.02089733922813955,-0.0491596415364598,0.013863878570011048,-0.012156725854463875,0.02178989349472081,0.056071450315362134,-0.01685415464945418,0.01656405388399719,-0.01226948525578743,0.050858130641941106,0.0006026047233891468,-0.010300963873273228,-0.02331693192750394,0.012886792844002414,-0.0014594308281379118,-0.14647664133236793,0.16080006797335517,0.014177722267924308,-0.047836968073225634,-0.18661122661947507,0.2168899223635326,0.46757067165293076,0.034758218165033786,-0.03067481000236924,-0.10696921459688022,0.051668208618295394,-0.05378559016402629,-0.28804844032461013,-0.18864620801233845,-0.15835728847719982,-0.13483139164616728,1.2587570152877703e-09,-0.12007423499973158,0.43834193316577175,-0.057018961205741944,-0.036801401889970026,0.026882112874072453,-0.062003799718412744,0.08333685355437154
10_Q1_Mean_Temp,0.10083472568804043,0.11029215284110797,0.1311833825245477,-0.05083861463117128,0.3134968984266591,0.03904216530969634,-0.03355939788195809,-0.049461371371309536,-0.05325647783121291,-0.08041073484750406,0.011912505803313603,0.0045287190344144995,0.0022119955150740177,0.05064259303211254,-0.02862458765759937,-0.14037348495341317,0.031846179191586034,0.031794148420981466,-0.05824894143908301,-0.044080187367413565,0.01836736242190365,-0.047583040403001126,-0.0007342128016392009,0.012953338358688275,-0.11755597384820667,0.013628089225259477,-0.03226690556698606,0.03446450709954806,-0.12246789078722871,0.04036327405645622,-0.06586207237480025,0.03925829702359908,-0.05074512107156043,0.07483482135475746,0.010719882041951605,0.024742832076186674,-0.0739854935491504,0.04696557692601101,-0.04758320253578744,-0.03867494885720056,0.03264832747815784,0.022310246512434528,0.015521619079779538,0.0016776420655372562,0.019056372756495733,-0.044472801444311996,-0.0024237700966387374,-0.019010948301565612,0.02910234642459714,0.5147233190895776,0.24402411644904964,0.3292700322481209,-0.14087208941054508,0.055166123937235176,-0.15206436068372678,-0.03768170731826043,0.011980856543862897,0.11479147552285188,-0.1990606559760491,0.18569434399791274,-0.007988470543078302,0.035218294350154444,-0.0810059329036087,0.2039258016386319,-0.1718102365823045,0.3080382826232065,1.1178113989984695e-11,-0.017896503907264806,0.00688904862665099,0.033956627009110625,-0.04116764200118948,-0.005616336725993848,-0.03577861168892063,-0.03479701828475748
